	ds	y
1426	2020-09-05 02:00:00	0
1427	2020-09-05 02:30:00	0
1428	2020-09-05 03:00:00	0
1429	2020-09-05 03:30:00	0
1430	2020-09-05 04:00:00	0
1431	2020-09-05 04:30:00	0
1432	2020-09-05 05:00:00	0
1433	2020-09-05 05:30:00	0
1434	2020-09-05 06:00:00	0
1435	2020-09-05 06:30:00	0
1436	2020-09-05 07:00:00	0
1437	2020-09-05 07:30:00	0
1438	2020-09-05 08:00:00	0
1439	2020-09-05 08:30:00	0
1440	2020-09-05 09:00:00	0
1441	2020-09-05 09:30:00	0
1442	2020-09-05 10:00:00	0
1443	2020-09-05 10:30:00	0
1444	2020-09-05 11:00:00	0
1445	2020-09-05 11:30:00	0
1446	2020-09-05 12:00:00	0
1447	2020-09-05 12:30:00	0
1448	2020-09-05 13:00:00	0
1449	2020-09-05 13:30:00	0
1450	2020-09-05 14:00:00	0
1451	2020-09-05 14:30:00	0
1452	2020-09-05 15:00:00	0
1453	2020-09-05 15:30:00	0
1454	2020-09-05 16:00:00	0
1455	2020-09-05 16:30:00	0
1456	2020-09-05 17:00:00	0
1457	2020-09-05 17:30:00	0
1458	2020-09-05 18:00:00	0
1459	2020-09-05 18:30:00	0
1460	2020-09-05 19:00:00	0
1461	2020-09-05 19:30:00	0
1462	2020-09-05 20:00:00	0
1463	2020-09-05 20:30:00	0
1464	2020-09-05 21:00:00	0
1465	2020-09-05 21:30:00	0
1466	2020-09-05 22:00:00	0
1467	2020-09-05 22:30:00	0
1468	2020-09-05 23:00:00	0
1469	2020-09-05 23:30:00	0
1470	2020-09-06 00:00:00	0
1471	2020-09-06 00:30:00	0
1472	2020-09-06 01:00:00	0
1473	2020-09-06 01:30:00	0
1474	2020-09-06 02:00:00	0
1475	2020-09-06 02:30:00	0
1476	2020-09-06 03:00:00	0
1477	2020-09-06 03:30:00	0
1478	2020-09-06 04:00:00	0
1479	2020-09-06 04:30:00	0
1480	2020-09-06 05:00:00	0
1481	2020-09-06 05:30:00	0
1482	2020-09-06 06:00:00	0
1483	2020-09-06 06:30:00	0
1484	2020-09-06 07:00:00	0
1485	2020-09-06 07:30:00	0
1486	2020-09-06 08:00:00	0
1487	2020-09-06 08:30:00	0
1488	2020-09-06 09:00:00	12
1489	2020-09-06 09:30:00	15
1490	2020-09-06 10:00:00	75
1491	2020-09-06 10:30:00	49
1492	2020-09-06 11:00:00	96
1493	2020-09-06 11:30:00	248
1494	2020-09-06 12:00:00	241
1495	2020-09-06 12:30:00	215
1496	2020-09-06 13:00:00	199
1497	2020-09-06 13:30:00	255
1498	2020-09-06 14:00:00	200
1499	2020-09-06 14:30:00	209
1500	2020-09-06 15:00:00	75
1501	2020-09-06 15:30:00	0
1502	2020-09-06 16:00:00	0
1503	2020-09-06 16:30:00	0
1504	2020-09-06 17:00:00	0
1505	2020-09-06 17:30:00	0
1506	2020-09-06 18:00:00	0
1507	2020-09-06 18:30:00	0
1508	2020-09-06 19:00:00	0
1509	2020-09-06 19:30:00	0
1510	2020-09-06 20:00:00	0
1511	2020-09-06 20:30:00	0
1512	2020-09-06 21:00:00	0
1513	2020-09-06 21:30:00	0
1514	2020-09-06 22:00:00	0
1515	2020-09-06 22:30:00	0
1516	2020-09-06 23:00:00	0
1517	2020-09-06 23:30:00	0
1518	2020-09-07 00:00:00	0
1519	2020-09-07 00:30:00	0
1520	2020-09-07 01:00:00	0
1521	2020-09-07 01:30:00	0
1522	2020-09-07 02:00:00	0
1523	2020-09-07 02:30:00	0
1524	2020-09-07 03:00:00	0
1525	2020-09-07 03:30:00	0
1526	2020-09-07 04:00:00	0
1527	2020-09-07 04:30:00	0
1528	2020-09-07 05:00:00	0
1529	2020-09-07 05:30:00	0
1530	2020-09-07 06:00:00	0
1531	2020-09-07 06:30:00	0
1532	2020-09-07 07:00:00	0
1533	2020-09-07 07:30:00	0
1534	2020-09-07 08:00:00	0
1535	2020-09-07 08:30:00	0
1536	2020-09-07 09:00:00	8
1537	2020-09-07 09:30:00	21
1538	2020-09-07 10:00:00	74
1539	2020-09-07 10:30:00	80
1540	2020-09-07 11:00:00	114
1541	2020-09-07 11:30:00	113
1542	2020-09-07 12:00:00	170
1543	2020-09-07 12:30:00	113
1544	2020-09-07 13:00:00	230
1545	2020-09-07 13:30:00	172
1546	2020-09-07 14:00:00	164
1547	2020-09-07 14:30:00	146
1548	2020-09-07 15:00:00	43
1549	2020-09-07 15:30:00	44
1550	2020-09-07 16:00:00	28
1551	2020-09-07 16:30:00	63
1552	2020-09-07 17:00:00	31
1553	2020-09-07 17:30:00	170
1554	2020-09-07 18:00:00	121
1555	2020-09-07 18:30:00	142
1556	2020-09-07 19:00:00	145
1557	2020-09-07 19:30:00	155
1558	2020-09-07 20:00:00	161
1559	2020-09-07 20:30:00	131
1560	2020-09-07 21:00:00	34
1561	2020-09-07 21:30:00	0
1562	2020-09-07 22:00:00	0
1563	2020-09-07 22:30:00	0
1564	2020-09-07 23:00:00	0
1565	2020-09-07 23:30:00	0
1566	2020-09-08 00:00:00	0
1567	2020-09-08 00:30:00	0
1568	2020-09-08 01:00:00	0
1569	2020-09-08 01:30:00	0
1570	2020-09-08 02:00:00	0
1571	2020-09-08 02:30:00	0
1572	2020-09-08 03:00:00	0
1573	2020-09-08 03:30:00	0
1574	2020-09-08 04:00:00	0
1575	2020-09-08 04:30:00	0
1576	2020-09-08 05:00:00	0
1577	2020-09-08 05:30:00	0
1578	2020-09-08 06:00:00	0
1579	2020-09-08 06:30:00	0
1580	2020-09-08 07:00:00	0
1581	2020-09-08 07:30:00	0
1582	2020-09-08 08:00:00	0
1583	2020-09-08 08:30:00	0
1584	2020-09-08 09:00:00	21
1585	2020-09-08 09:30:00	39
1586	2020-09-08 10:00:00	111
1587	2020-09-08 10:30:00	174
1588	2020-09-08 11:00:00	160
1589	2020-09-08 11:30:00	158
1590	2020-09-08 12:00:00	363
1591	2020-09-08 12:30:00	195
1592	2020-09-08 13:00:00	210
1593	2020-09-08 13:30:00	173
1594	2020-09-08 14:00:00	285
1595	2020-09-08 14:30:00	60
1596	2020-09-08 15:00:00	73
1597	2020-09-08 15:30:00	0
1598	2020-09-08 16:00:00	0
1599	2020-09-08 16:30:00	0
1600	2020-09-08 17:00:00	0
1601	2020-09-08 17:30:00	0
1602	2020-09-08 18:00:00	0
1603	2020-09-08 18:30:00	0
1604	2020-09-08 19:00:00	0
1605	2020-09-08 19:30:00	0
1606	2020-09-08 20:00:00	0
1607	2020-09-08 20:30:00	0
1608	2020-09-08 21:00:00	0
1609	2020-09-08 21:30:00	0
1610	2020-09-08 22:00:00	0
1611	2020-09-08 22:30:00	0
1612	2020-09-08 23:00:00	0
1613	2020-09-08 23:30:00	0
1614	2020-09-09 00:00:00	0
1615	2020-09-09 00:30:00	0
1616	2020-09-09 01:00:00	0
1617	2020-09-09 01:30:00	0
1618	2020-09-09 02:00:00	0
1619	2020-09-09 02:30:00	0
1620	2020-09-09 03:00:00	0
1621	2020-09-09 03:30:00	0
1622	2020-09-09 04:00:00	0
1623	2020-09-09 04:30:00	0
1624	2020-09-09 05:00:00	0
1625	2020-09-09 05:30:00	0
1626	2020-09-09 06:00:00	0
1627	2020-09-09 06:30:00	0
1628	2020-09-09 07:00:00	0
1629	2020-09-09 07:30:00	0
1630	2020-09-09 08:00:00	0
1631	2020-09-09 08:30:00	0
1632	2020-09-09 09:00:00	9
1633	2020-09-09 09:30:00	62
1634	2020-09-09 10:00:00	67
1635	2020-09-09 10:30:00	91
1636	2020-09-09 11:00:00	58
1637	2020-09-09 11:30:00	118
1638	2020-09-09 12:00:00	182
1639	2020-09-09 12:30:00	158
1640	2020-09-09 13:00:00	97
1641	2020-09-09 13:30:00	114
1642	2020-09-09 14:00:00	169
1643	2020-09-09 14:30:00	160
1644	2020-09-09 15:00:00	67
1645	2020-09-09 15:30:00	64
1646	2020-09-09 16:00:00	22
1647	2020-09-09 16:30:00	46
1648	2020-09-09 17:00:00	24
1649	2020-09-09 17:30:00	42
1650	2020-09-09 18:00:00	107
1651	2020-09-09 18:30:00	87
1652	2020-09-09 19:00:00	47
1653	2020-09-09 19:30:00	83
1654	2020-09-09 20:00:00	49
1655	2020-09-09 20:30:00	53
1656	2020-09-09 21:00:00	33
1657	2020-09-09 21:30:00	0
1658	2020-09-09 22:00:00	0
1659	2020-09-09 22:30:00	0
1660	2020-09-09 23:00:00	0
1661	2020-09-09 23:30:00	0
1662	2020-09-10 00:00:00	0
1663	2020-09-10 00:30:00	0
1664	2020-09-10 01:00:00	0
1665	2020-09-10 01:30:00	0
1666	2020-09-10 02:00:00	0
1667	2020-09-10 02:30:00	0
1668	2020-09-10 03:00:00	0
1669	2020-09-10 03:30:00	0
1670	2020-09-10 04:00:00	0
1671	2020-09-10 04:30:00	0
1672	2020-09-10 05:00:00	0
1673	2020-09-10 05:30:00	0
1674	2020-09-10 06:00:00	0
1675	2020-09-10 06:30:00	0
1676	2020-09-10 07:00:00	0
1677	2020-09-10 07:30:00	0
1678	2020-09-10 08:00:00	0
1679	2020-09-10 08:30:00	0
1680	2020-09-10 09:00:00	12
1681	2020-09-10 09:30:00	23
1682	2020-09-10 10:00:00	67
1683	2020-09-10 10:30:00	83
1684	2020-09-10 11:00:00	93
1685	2020-09-10 11:30:00	174
1686	2020-09-10 12:00:00	91
1687	2020-09-10 12:30:00	93
1688	2020-09-10 13:00:00	143
1689	2020-09-10 13:30:00	50
1690	2020-09-10 14:00:00	62
1691	2020-09-10 14:30:00	54
1692	2020-09-10 15:00:00	145
1693	2020-09-10 15:30:00	35
1694	2020-09-10 16:00:00	31
1695	2020-09-10 16:30:00	46
1696	2020-09-10 17:00:00	35
1697	2020-09-10 17:30:00	56
1698	2020-09-10 18:00:00	23
1699	2020-09-10 18:30:00	46
1700	2020-09-10 19:00:00	65
1701	2020-09-10 19:30:00	162
1702	2020-09-10 20:00:00	107
1703	2020-09-10 20:30:00	38
1704	2020-09-10 21:00:00	76
1705	2020-09-10 21:30:00	0
1706	2020-09-10 22:00:00	0
1707	2020-09-10 22:30:00	0
1708	2020-09-10 23:00:00	0
1709	2020-09-10 23:30:00	0
1710	2020-09-11 00:00:00	0
1711	2020-09-11 00:30:00	0
1712	2020-09-11 01:00:00	0
1713	2020-09-11 01:30:00	0
1714	2020-09-11 02:00:00	0
1715	2020-09-11 02:30:00	0
1716	2020-09-11 03:00:00	0
1717	2020-09-11 03:30:00	0
1718	2020-09-11 04:00:00	0
1719	2020-09-11 04:30:00	0
1720	2020-09-11 05:00:00	0
1721	2020-09-11 05:30:00	0
1722	2020-09-11 06:00:00	0
1723	2020-09-11 06:30:00	0
1724	2020-09-11 07:00:00	0
1725	2020-09-11 07:30:00	0
1726	2020-09-11 08:00:00	0
1727	2020-09-11 08:30:00	0
1728	2020-09-11 09:00:00	130
1729	2020-09-11 09:30:00	1
1730	2020-09-11 10:00:00	41
1731	2020-09-11 10:30:00	56
1732	2020-09-11 11:00:00	36
1733	2020-09-11 11:30:00	68
1734	2020-09-11 12:00:00	63
1735	2020-09-11 12:30:00	94
1736	2020-09-11 13:00:00	92
1737	2020-09-11 13:30:00	106
1738	2020-09-11 14:00:00	107
1739	2020-09-11 14:30:00	32
1740	2020-09-11 15:00:00	66
1741	2020-09-11 15:30:00	43
1742	2020-09-11 16:00:00	13
1743	2020-09-11 16:30:00	13
1744	2020-09-11 17:00:00	10
1745	2020-09-11 17:30:00	19
1746	2020-09-11 18:00:00	20
1747	2020-09-11 18:30:00	27
1748	2020-09-11 19:00:00	14
1749	2020-09-11 19:30:00	93
1750	2020-09-11 20:00:00	58
1751	2020-09-11 20:30:00	63
1752	2020-09-11 21:00:00	42
1753	2020-09-11 21:30:00	0
1754	2020-09-11 22:00:00	0
1755	2020-09-11 22:30:00	0
1756	2020-09-11 23:00:00	0
1757	2020-09-11 23:30:00	0
1758	2020-09-12 00:00:00	0
1759	2020-09-12 00:30:00	0
1760	2020-09-12 01:00:00	0
1761	2020-09-12 01:30:00	0
1762	2020-09-12 02:00:00	0
1763	2020-09-12 02:30:00	0
1764	2020-09-12 03:00:00	0
1765	2020-09-12 03:30:00	0
1766	2020-09-12 04:00:00	0
1767	2020-09-12 04:30:00	0
1768	2020-09-12 05:00:00	0
1769	2020-09-12 05:30:00	0
1770	2020-09-12 06:00:00	0
1771	2020-09-12 06:30:00	0
1772	2020-09-12 07:00:00	0
1773	2020-09-12 07:30:00	0
1774	2020-09-12 08:00:00	0
1775	2020-09-12 08:30:00	0
1776	2020-09-12 09:00:00	3
1777	2020-09-12 09:30:00	4
1778	2020-09-12 10:00:00	65
1779	2020-09-12 10:30:00	39
1780	2020-09-12 11:00:00	69
1781	2020-09-12 11:30:00	33
1782	2020-09-12 12:00:00	116
1783	2020-09-12 12:30:00	104
1784	2020-09-12 13:00:00	163
1785	2020-09-12 13:30:00	68
1786	2020-09-12 14:00:00	81
1787	2020-09-12 14:30:00	24
1788	2020-09-12 15:00:00	2
1789	2020-09-12 15:30:00	20
1790	2020-09-12 16:00:00	33
1791	2020-09-12 16:30:00	27
1792	2020-09-12 17:00:00	7
1793	2020-09-12 17:30:00	60
1794	2020-09-12 18:00:00	40
1795	2020-09-12 18:30:00	32
1796	2020-09-12 19:00:00	70
1797	2020-09-12 19:30:00	149
1798	2020-09-12 20:00:00	66
1799	2020-09-12 20:30:00	31
1800	2020-09-12 21:00:00	35
1801	2020-09-12 21:30:00	1
1802	2020-09-12 22:00:00	0
1803	2020-09-12 22:30:00	0
1804	2020-09-12 23:00:00	0
1805	2020-09-12 23:30:00	0
1806	2020-09-13 00:00:00	0
1807	2020-09-13 00:30:00	0
1808	2020-09-13 01:00:00	0
1809	2020-09-13 01:30:00	0
1810	2020-09-13 02:00:00	0
1811	2020-09-13 02:30:00	0
1812	2020-09-13 03:00:00	0
1813	2020-09-13 03:30:00	0
1814	2020-09-13 04:00:00	0
1815	2020-09-13 04:30:00	0
1816	2020-09-13 05:00:00	0
1817	2020-09-13 05:30:00	0
1818	2020-09-13 06:00:00	0
1819	2020-09-13 06:30:00	0
1820	2020-09-13 07:00:00	0
1821	2020-09-13 07:30:00	0
1822	2020-09-13 08:00:00	0
1823	2020-09-13 08:30:00	0
1824	2020-09-13 09:00:00	0
1825	2020-09-13 09:30:00	62
1826	2020-09-13 10:00:00	80
1827	2020-09-13 10:30:00	126
1828	2020-09-13 11:00:00	189
1829	2020-09-13 11:30:00	144
1830	2020-09-13 12:00:00	241
1831	2020-09-13 12:30:00	190
1832	2020-09-13 13:00:00	181
1833	2020-09-13 13:30:00	189
1834	2020-09-13 14:00:00	241
1835	2020-09-13 14:30:00	149
1836	2020-09-13 15:00:00	21
1837	2020-09-13 15:30:00	0
1838	2020-09-13 16:00:00	0
1839	2020-09-13 16:30:00	0
1840	2020-09-13 17:00:00	0
1841	2020-09-13 17:30:00	0
1842	2020-09-13 18:00:00	0
1843	2020-09-13 18:30:00	0
1844	2020-09-13 19:00:00	0
1845	2020-09-13 19:30:00	0
1846	2020-09-13 20:00:00	0
1847	2020-09-13 20:30:00	0
1848	2020-09-13 21:00:00	0
1849	2020-09-13 21:30:00	0
1850	2020-09-13 22:00:00	0
1851	2020-09-13 22:30:00	0
1852	2020-09-13 23:00:00	0
1853	2020-09-13 23:30:00	0
1854	2020-09-14 00:00:00	0
1855	2020-09-14 00:30:00	0
1856	2020-09-14 01:00:00	0
1857	2020-09-14 01:30:00	0
1858	2020-09-14 02:00:00	0
1859	2020-09-14 02:30:00	0
1860	2020-09-14 03:00:00	0
1861	2020-09-14 03:30:00	0
1862	2020-09-14 04:00:00	0
1863	2020-09-14 04:30:00	0
1864	2020-09-14 05:00:00	0
1865	2020-09-14 05:30:00	0
1866	2020-09-14 06:00:00	0
1867	2020-09-14 06:30:00	0
1868	2020-09-14 07:00:00	0
1869	2020-09-14 07:30:00	0
1870	2020-09-14 08:00:00	0
1871	2020-09-14 08:30:00	0
1872	2020-09-14 09:00:00	10
1873	2020-09-14 09:30:00	64
1874	2020-09-14 10:00:00	38
1875	2020-09-14 10:30:00	83
1876	2020-09-14 11:00:00	65
1877	2020-09-14 11:30:00	145
1878	2020-09-14 12:00:00	135
1879	2020-09-14 12:30:00	117
1880	2020-09-14 13:00:00	122
1881	2020-09-14 13:30:00	100
1882	2020-09-14 14:00:00	120
1883	2020-09-14 14:30:00	117
1884	2020-09-14 15:00:00	83
1885	2020-09-14 15:30:00	35
1886	2020-09-14 16:00:00	24
1887	2020-09-14 16:30:00	96
1888	2020-09-14 17:00:00	56
1889	2020-09-14 17:30:00	57
1890	2020-09-14 18:00:00	64
1891	2020-09-14 18:30:00	54
1892	2020-09-14 19:00:00	100
1893	2020-09-14 19:30:00	169
1894	2020-09-14 20:00:00	46
1895	2020-09-14 20:30:00	85
1896	2020-09-14 21:00:00	71
1897	2020-09-14 21:30:00	0
1898	2020-09-14 22:00:00	0
1899	2020-09-14 22:30:00	0
1900	2020-09-14 23:00:00	0
1901	2020-09-14 23:30:00	0
1902	2020-09-15 00:00:00	0
1903	2020-09-15 00:30:00	0
1904	2020-09-15 01:00:00	0
1905	2020-09-15 01:30:00	0
1906	2020-09-15 02:00:00	0
1907	2020-09-15 02:30:00	0
1908	2020-09-15 03:00:00	0
1909	2020-09-15 03:30:00	0
1910	2020-09-15 04:00:00	0
1911	2020-09-15 04:30:00	0
1912	2020-09-15 05:00:00	0
1913	2020-09-15 05:30:00	0
1914	2020-09-15 06:00:00	0
1915	2020-09-15 06:30:00	0
1916	2020-09-15 07:00:00	0
1917	2020-09-15 07:30:00	0
1918	2020-09-15 08:00:00	0
1919	2020-09-15 08:30:00	0
1920	2020-09-15 09:00:00	14
1921	2020-09-15 09:30:00	23
1922	2020-09-15 10:00:00	22
1923	2020-09-15 10:30:00	60
1924	2020-09-15 11:00:00	151
1925	2020-09-15 11:30:00	39
1926	2020-09-15 12:00:00	47
1927	2020-09-15 12:30:00	93
1928	2020-09-15 13:00:00	143
1929	2020-09-15 13:30:00	57
1930	2020-09-15 14:00:00	68
1931	2020-09-15 14:30:00	84
1932	2020-09-15 15:00:00	26
1933	2020-09-15 15:30:00	11
1934	2020-09-15 16:00:00	52
1935	2020-09-15 16:30:00	17
1936	2020-09-15 17:00:00	29
1937	2020-09-15 17:30:00	33
1938	2020-09-15 18:00:00	80
1939	2020-09-15 18:30:00	20
1940	2020-09-15 19:00:00	63
1941	2020-09-15 19:30:00	84
1942	2020-09-15 20:00:00	74
1943	2020-09-15 20:30:00	34
1944	2020-09-15 21:00:00	35
1945	2020-09-15 21:30:00	0
1946	2020-09-15 22:00:00	0
1947	2020-09-15 22:30:00	0
1948	2020-09-15 23:00:00	0
1949	2020-09-15 23:30:00	0
1950	2020-09-16 00:00:00	0
1951	2020-09-16 00:30:00	0
1952	2020-09-16 01:00:00	0
1953	2020-09-16 01:30:00	0
1954	2020-09-16 02:00:00	0
1955	2020-09-16 02:30:00	0
1956	2020-09-16 03:00:00	0
1957	2020-09-16 03:30:00	0
1958	2020-09-16 04:00:00	0
1959	2020-09-16 04:30:00	0
1960	2020-09-16 05:00:00	0
1961	2020-09-16 05:30:00	0
1962	2020-09-16 06:00:00	0
1963	2020-09-16 06:30:00	0
1964	2020-09-16 07:00:00	0
1965	2020-09-16 07:30:00	0
1966	2020-09-16 08:00:00	0
1967	2020-09-16 08:30:00	0
1968	2020-09-16 09:00:00	22
1969	2020-09-16 09:30:00	15
1970	2020-09-16 10:00:00	23
1971	2020-09-16 10:30:00	70
1972	2020-09-16 11:00:00	41
1973	2020-09-16 11:30:00	33
1974	2020-09-16 12:00:00	140
1975	2020-09-16 12:30:00	59
1976	2020-09-16 13:00:00	78
1977	2020-09-16 13:30:00	142
1978	2020-09-16 14:00:00	45
1979	2020-09-16 14:30:00	65
1980	2020-09-16 15:00:00	67
1981	2020-09-16 15:30:00	23
1982	2020-09-16 16:00:00	21
1983	2020-09-16 16:30:00	26
1984	2020-09-16 17:00:00	32
1985	2020-09-16 17:30:00	37
1986	2020-09-16 18:00:00	38
1987	2020-09-16 18:30:00	60
1988	2020-09-16 19:00:00	93
1989	2020-09-16 19:30:00	48
1990	2020-09-16 20:00:00	115
1991	2020-09-16 20:30:00	59
1992	2020-09-16 21:00:00	59
1993	2020-09-16 21:30:00	0
1994	2020-09-16 22:00:00	0
1995	2020-09-16 22:30:00	0
1996	2020-09-16 23:00:00	0
1997	2020-09-16 23:30:00	0
1998	2020-09-17 00:00:00	0
1999	2020-09-17 00:30:00	0
2000	2020-09-17 01:00:00	0
2001	2020-09-17 01:30:00	0
2002	2020-09-17 02:00:00	0
2003	2020-09-17 02:30:00	0
2004	2020-09-17 03:00:00	0
2005	2020-09-17 03:30:00	0
2006	2020-09-17 04:00:00	0
2007	2020-09-17 04:30:00	0
2008	2020-09-17 05:00:00	0
2009	2020-09-17 05:30:00	0
2010	2020-09-17 06:00:00	0
2011	2020-09-17 06:30:00	0
2012	2020-09-17 07:00:00	0
2013	2020-09-17 07:30:00	0
2014	2020-09-17 08:00:00	0
2015	2020-09-17 08:30:00	0
2016	2020-09-17 09:00:00	48
2017	2020-09-17 09:30:00	8
2018	2020-09-17 10:00:00	34
2019	2020-09-17 10:30:00	43
2020	2020-09-17 11:00:00	42
2021	2020-09-17 11:30:00	86
2022	2020-09-17 12:00:00	78
2023	2020-09-17 12:30:00	66
2024	2020-09-17 13:00:00	49
2025	2020-09-17 13:30:00	37
2026	2020-09-17 14:00:00	20
2027	2020-09-17 14:30:00	70
2028	2020-09-17 15:00:00	76
2029	2020-09-17 15:30:00	19
2030	2020-09-17 16:00:00	32
2031	2020-09-17 16:30:00	42
2032	2020-09-17 17:00:00	36
2033	2020-09-17 17:30:00	40
2034	2020-09-17 18:00:00	92
2035	2020-09-17 18:30:00	51
2036	2020-09-17 19:00:00	34
2037	2020-09-17 19:30:00	56
2038	2020-09-17 20:00:00	76
2039	2020-09-17 20:30:00	71
2040	2020-09-17 21:00:00	24
2041	2020-09-17 21:30:00	0
2042	2020-09-17 22:00:00	0
2043	2020-09-17 22:30:00	0
2044	2020-09-17 23:00:00	0
2045	2020-09-17 23:30:00	0
2046	2020-09-18 00:00:00	0
2047	2020-09-18 00:30:00	0
2048	2020-09-18 01:00:00	0
2049	2020-09-18 01:30:00	0
2050	2020-09-18 02:00:00	0
2051	2020-09-18 02:30:00	0
2052	2020-09-18 03:00:00	0
2053	2020-09-18 03:30:00	0
2054	2020-09-18 04:00:00	0
2055	2020-09-18 04:30:00	0
2056	2020-09-18 05:00:00	0
2057	2020-09-18 05:30:00	0
2058	2020-09-18 06:00:00	0
2059	2020-09-18 06:30:00	0
2060	2020-09-18 07:00:00	0
2061	2020-09-18 07:30:00	0
2062	2020-09-18 08:00:00	0
2063	2020-09-18 08:30:00	0
2064	2020-09-18 09:00:00	13
2065	2020-09-18 09:30:00	10
2066	2020-09-18 10:00:00	18
2067	2020-09-18 10:30:00	57
2068	2020-09-18 11:00:00	41
2069	2020-09-18 11:30:00	62
2070	2020-09-18 12:00:00	94
2071	2020-09-18 12:30:00	89
2072	2020-09-18 13:00:00	89
2073	2020-09-18 13:30:00	53
2074	2020-09-18 14:00:00	81
2075	2020-09-18 14:30:00	24
2076	2020-09-18 15:00:00	38
2077	2020-09-18 15:30:00	67
2078	2020-09-18 16:00:00	24
2079	2020-09-18 16:30:00	31
2080	2020-09-18 17:00:00	70
2081	2020-09-18 17:30:00	13
2082	2020-09-18 18:00:00	20
2083	2020-09-18 18:30:00	44
2084	2020-09-18 19:00:00	28
2085	2020-09-18 19:30:00	34
2086	2020-09-18 20:00:00	56
2087	2020-09-18 20:30:00	98
2088	2020-09-18 21:00:00	21
2089	2020-09-18 21:30:00	0
2090	2020-09-18 22:00:00	0
2091	2020-09-18 22:30:00	0
2092	2020-09-18 23:00:00	0
2093	2020-09-18 23:30:00	0
2094	2020-09-19 00:00:00	0
2095	2020-09-19 00:30:00	0
2096	2020-09-19 01:00:00	0
2097	2020-09-19 01:30:00	0
2098	2020-09-19 02:00:00	0
2099	2020-09-19 02:30:00	0
2100	2020-09-19 03:00:00	0
2101	2020-09-19 03:30:00	0
2102	2020-09-19 04:00:00	0
2103	2020-09-19 04:30:00	0
2104	2020-09-19 05:00:00	0
2105	2020-09-19 05:30:00	0
2106	2020-09-19 06:00:00	0
2107	2020-09-19 06:30:00	0
2108	2020-09-19 07:00:00	0
2109	2020-09-19 07:30:00	0
2110	2020-09-19 08:00:00	0
2111	2020-09-19 08:30:00	0
2112	2020-09-19 09:00:00	12
2113	2020-09-19 09:30:00	26
2114	2020-09-19 10:00:00	31
2115	2020-09-19 10:30:00	129
2116	2020-09-19 11:00:00	116
2117	2020-09-19 11:30:00	52
2118	2020-09-19 12:00:00	115
2119	2020-09-19 12:30:00	105
2120	2020-09-19 13:00:00	76
2121	2020-09-19 13:30:00	89
2122	2020-09-19 14:00:00	28
