"id_seq","analysis_moment","store","df_size","ApEn","fcst_period","freq_hours","work_hours","mse_outlier","rmse_outlier","mae_outlier","mape_outlier","mse_without_outlier","rmse_without_outlier","mae_without_outlier","mape_without_outlier","model_outlier_file_name","model_without_outlier_file_name"
241,2021-08-23 09:55:35,30,101544,0.781432935906694,"38518",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",11460.096,107.052,72.072,28600775918313.43,7107.086,84.304,66.983,51.157,"30_2021_08_23_09_53_07_424071.json","30_2021_08_23_09_54_37_850318.json"
242,2021-08-23 09:56:15,24,77015,0.738921176463499,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",900554808.943,30009.245,24907.609,45277.33,5498.26,74.15,58.449,169.491,"24_2021_08_23_09_55_47_601984.json","24_2021_08_23_09_56_03_836898.json"
243,2021-08-23 09:56:43,24,77015,0.738921176463499,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",35090194.439,5923.698,4554.667,6881.129,2331.409,48.285,37.293,98.317,"24_2021_08_23_09_56_19_662490.json","24_2021_08_23_09_56_32_565134.json"
244,2021-08-23 10:02:54,24,77015,0.738921176463499,"25201",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",15390.934,124.06,101.094,1631887173254.249,3790.963,61.571,51.382,98.874,"24_2021_08_23_10_01_09_820412.json","24_2021_08_23_10_02_09_014936.json"
245,2021-08-23 10:03:39,25,101543,0.690158503389807,"30",[10 11 12 13 14 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3818350253.731,61792.801,47049.081,48619.807,5547.2,74.48,60.115,53.844,"25_2021_08_23_10_03_08_237982.json","25_2021_08_23_10_03_25_917575.json"
246,2021-08-23 10:04:12,25,101543,0.690158503389807,"7",[10 11 12 13 14 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",139408038.79,11807.118,8637.734,14761.855,3412.355,58.415,46.336,152.942,"25_2021_08_23_10_03_44_535673.json","25_2021_08_23_10_04_00_514504.json"
247,2021-08-23 10:12:31,25,101543,0.690158503389807,"34941",[10 11 12 13 14 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",26339.998,162.296,80.839,20009007341161.02,12296.948,110.892,93.138,57.743,"25_2021_08_23_10_10_09_785102.json","25_2021_08_23_10_11_42_603745.json"
248,2021-08-23 10:13:25,31,101578,0.76863128629389,"30",[11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",39484143372.524,198706.173,137132.349,69357.489,31013.516,176.107,138.765,45.194,"31_2021_08_23_10_12_50_732870.json","31_2021_08_23_10_13_12_991511.json"
249,2021-08-23 10:13:56,31,101578,0.76863128629389,"7",[11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",174879486.683,13224.201,9671.123,7884.378,8715.981,93.359,73.995,85.013,"31_2021_08_23_10_13_30_030187.json","31_2021_08_23_10_13_45_785688.json"
250,2021-08-23 10:22:17,31,101578,0.76863128629389,"47363",[11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",57596.488,239.993,202.368,9976165213051.488,6261.47,79.129,59.658,56.233,"31_2021_08_23_10_19_03_537341.json","31_2021_08_23_10_21_03_479283.json"
251,2021-08-23 10:34:49,19,101578,0.240675480273673,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",76185578323.42,276017.351,202632.965,92331.698,49206.145,221.825,165.382,42.78,"19_2021_08_23_10_34_13_466650.json","19_2021_08_23_10_34_36_124268.json"
252,2021-08-23 10:35:19,19,101578,0.240675480273673,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1886813402.796,43437.465,30486.935,53271.061,14508.539,120.451,88.216,62.177,"19_2021_08_23_10_34_54_324726.json","19_2021_08_23_10_35_08_812625.json"
253,2021-08-23 10:43:36,19,101578,0.240675480273673,"44410",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",78135.442,279.527,222.255,83009858658585.44,21097.813,145.251,113.611,100.659,"19_2021_08_23_10_40_48_995234.json","19_2021_08_23_10_42_35_691845.json"
254,2021-08-23 10:44:20,4965,66156,0.545903495712084,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3636470053.734,60303.151,43411.686,65834.488,1219.42,34.92,28.659,49.666,"4965_2021_08_23_10_43_49_982528.json","4965_2021_08_23_10_44_08_193630.json"
255,2021-08-23 10:44:48,4965,66156,0.545903495712084,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",57181192.466,7561.825,1226.562,1362.276,11706.626,108.197,94.579,187.153,"4965_2021_08_23_10_44_24_240840.json","4965_2021_08_23_10_44_37_766751.json"
256,2021-08-23 10:49:19,4965,66156,0.545903495712084,"26593",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",19986.979,141.375,120.413,3163016228254.194,1378.256,37.125,28.181,61.292,"4965_2021_08_23_10_47_21_769063.json","4965_2021_08_23_10_48_35_661330.json"
257,2021-08-23 10:49:56,4971,58702,0.888889551221679,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1537.919,39.216,30.01,71.828,613.858,24.776,20.122,67.751,"4971_2021_08_23_10_49_29_932131.json","4971_2021_08_23_10_49_45_128468.json"
258,2021-08-23 10:52:50,5070,45321,0.191148555175132,"30",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",417.258,20.427,15.548,92.189,7.875,2.806,2.398,71.447,"5070_2021_08_23_10_52_26_622895.json","5070_2021_08_23_10_52_41_773533.json"
259,2021-08-23 10:53:16,5070,45321,0.191148555175132,"7",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",5709.451,75.561,62.073,255.405,96.18,9.807,6.747,276.559,"5070_2021_08_23_10_52_53_867599.json","5070_2021_08_23_10_53_07_738068.json"
260,2021-08-23 10:56:36,5070,45321,0.191148555175132,"1572",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1344.146,36.663,32.045,23835941477340.793,3958.514,62.917,55.179,1690.921,"5070_2021_08_23_10_55_24_182771.json","5070_2021_08_23_10_55_52_990864.json"
261,2021-08-23 10:57:26,56,101578,0.395873021482859,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",9243729905.008,96144.318,71748.224,46565.752,17412.703,131.957,102.642,44.018,"56_2021_08_23_10_56_51_049328.json","56_2021_08_23_10_57_14_633456.json"
262,2021-08-23 10:57:55,56,101578,0.395873021482859,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",191535837.04,13839.647,9896.581,8354.196,8270.166,90.94,73.514,79.398,"56_2021_08_23_10_57_31_048069.json","56_2021_08_23_10_57_45_133974.json"
263,2021-08-23 11:05:52,56,101578,0.395873021482859,"47626",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",12984.592,113.95,85.356,32732362035423.902,5052.066,71.078,56.337,82.91,"56_2021_08_23_11_03_05_466679.json","56_2021_08_23_11_04_51_417197.json"
264,2021-08-23 11:06:39,42,101544,0.709459973435191,"30",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3542128986.211,59515.788,42307.227,23048.173,296474.709,544.495,458.313,304.066,"42_2021_08_23_11_06_08_172388.json","42_2021_08_23_11_06_27_272212.json"
265,2021-08-23 11:07:07,42,101544,0.709459973435191,"7",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",44427755.816,6665.415,4864.82,2336.999,16716.084,129.291,111.668,63.136,"42_2021_08_23_11_06_43_858904.json","42_2021_08_23_11_06_57_962049.json"
266,2021-08-23 11:13:38,42,101544,0.709459973435191,"37413",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",197282.102,444.164,257.441,17333953654297.191,41009.689,202.508,170.731,64.78,"42_2021_08_23_11_11_20_422737.json","42_2021_08_23_11_12_46_054653.json"
267,2021-08-23 11:14:31,43,101544,0.295008480299542,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",16117143382.991,126953.312,89643.288,46202.184,24357.993,156.07,133.765,76.557,"43_2021_08_23_11_13_58_507983.json","43_2021_08_23_11_14_18_192412.json"
268,2021-08-23 11:15:01,43,101544,0.295008480299542,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",192630441.83,13879.137,9991.37,5856.63,7598.572,87.17,66.463,50.921,"43_2021_08_23_11_14_36_098749.json","43_2021_08_23_11_14_50_571874.json"
269,2021-08-23 11:22:58,43,101544,0.295008480299542,"43785",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",24382.587,156.149,106.094,29353054784640.227,147799.803,384.447,337.428,297.916,"43_2021_08_23_11_20_13_875643.json","43_2021_08_23_11_21_59_902082.json"
270,2021-08-23 11:23:49,57,79848,0.89213392166493,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3556387990.071,59635.459,41440.66,94251.742,63849.963,252.686,209.329,503.107,"57_2021_08_23_11_23_16_595916.json","57_2021_08_23_11_23_35_917113.json"
271,2021-08-23 11:24:19,57,79848,0.89213392166493,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",15092673.292,3884.929,2874.866,6946.519,387.22,19.678,15.839,43.643,"57_2021_08_23_11_23_53_593939.json","57_2021_08_23_11_24_08_818199.json"
272,2021-08-23 11:31:12,57,79848,0.89213392166493,"36795",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",8671.1,93.119,85.152,133834833346.551,5681.994,75.379,66.296,243.225,"57_2021_08_23_11_28_57_188142.json","57_2021_08_23_11_30_29_458928.json"
273,2021-08-23 11:31:50,2209,61775,0.811860643153624,"30",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1926.283,43.889,33.797,56.882,400.883,20.022,16.334,69.614,"2209_2021_08_23_11_31_22_845790.json","2209_2021_08_23_11_31_38_789333.json"
274,2021-08-23 11:32:16,2209,61775,0.811860643153624,"7",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",256972.803,506.925,423.223,2057.423,706.153,26.574,21.145,55.262,"2209_2021_08_23_11_31_53_519813.json","2209_2021_08_23_11_32_06_405496.json"
275,2021-08-23 11:36:15,2209,61775,0.811860643153624,"14832",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3560.517,59.67,45.433,4763099339123.271,1133.071,33.661,27.39,69.103,"2209_2021_08_23_11_34_54_712941.json","2209_2021_08_23_11_35_40_469521.json"
276,2021-08-23 11:37:04,41,101544,0.536465756262982,"30",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",10869527836.937,104257.028,75010.557,40715.692,1226749.544,1107.587,911.354,534.465,"41_2021_08_23_11_36_30_992069.json","41_2021_08_23_11_36_52_365627.json"
277,2021-08-23 11:37:33,41,101544,0.536465756262982,"7",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",210683495.799,14514.94,10512.129,5792.012,11143.22,105.561,79.103,43.491,"41_2021_08_23_11_37_08_780755.json","41_2021_08_23_11_37_23_223861.json"
278,2021-08-23 11:44:24,41,101544,0.536465756262982,"42136",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",140077.719,374.27,257.963,9531768533165.402,23456.482,153.155,129.707,134.686,"41_2021_08_23_11_41_57_065711.json","41_2021_08_23_11_43_29_150672.json"
279,2021-08-23 11:45:17,55,101578,0.171966368474828,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",18336513169.289,135412.382,91739.064,51312.591,24441.36,156.337,121.907,43.694,"55_2021_08_23_11_44_44_250278.json","55_2021_08_23_11_45_05_548151.json"
280,2021-08-23 11:45:47,55,101578,0.171966368474828,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",190389484.058,13798.17,9753.453,6509.529,9196.032,95.896,72.334,69.313,"55_2021_08_23_11_45_22_155407.json","55_2021_08_23_11_45_36_756254.json"
281,2021-08-23 11:54:06,55,101578,0.171966368474828,"45484",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",28307.027,168.247,133.316,63878406627812.195,7446.926,86.296,65.342,56.78,"55_2021_08_23_11_51_20_408069.json","55_2021_08_23_11_53_05_444855.json"
282,2021-08-23 11:54:46,69,63290,0.565103239719681,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",15289.381,123.65,88.448,49.822,12756.612,112.945,91.084,55.859,"69_2021_08_23_11_54_17_701540.json","69_2021_08_23_11_54_34_813687.json"
283,2021-08-23 11:55:13,69,63290,0.565103239719681,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",164329.299,405.376,394.286,89.28,51019.903,225.876,211.218,240.268,"69_2021_08_23_11_54_50_628437.json","69_2021_08_23_11_55_03_694754.json"
284,2021-08-23 11:59:11,69,63290,0.565103239719681,"25894",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",23375.395,152.89,119.442,1647574345084.95,3003.181,54.801,43.808,108.937,"69_2021_08_23_11_57_30_072103.json","69_2021_08_23_11_58_30_636122.json"
285,2021-08-23 11:59:49,68,57913,0.326160619237253,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3479557.595,1865.357,679.462,59.433,43026.869,207.429,169.082,55.822,"68_2021_08_23_11_59_22_541017.json","68_2021_08_23_11_59_38_157100.json"
286,2021-08-23 12:00:19,68,57913,0.326160619237253,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",814581.344,902.542,834.326,633.786,267751.021,517.447,488.152,400.097,"68_2021_08_23_11_59_53_952777.json","68_2021_08_23_12_00_09_347688.json"
287,2021-08-23 12:04:14,68,57913,0.326160619237253,"22997",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",111387.363,333.747,248.73,80749799378485.02,12477.274,111.702,83.775,109.102,"68_2021_08_23_12_02_28_404401.json","68_2021_08_23_12_03_30_802140.json"
288,2021-08-23 12:05:03,54,101544,0.715378885126368,"30",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1064291821.403,32623.486,22914.837,15843.226,13014.907,114.083,94.4,47.026,"54_2021_08_23_12_04_32_885628.json","54_2021_08_23_12_04_51_003351.json"
289,2021-08-23 12:05:31,54,101544,0.715378885126368,"7",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",13637077.472,3692.841,2668.222,3824.192,11068.551,105.207,89.545,117.993,"54_2021_08_23_12_05_08_214558.json","54_2021_08_23_12_05_21_698943.json"
290,2021-08-23 12:12:07,54,101544,0.715378885126368,"35981",[10 11 12 13 14 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",43505.858,208.581,139.976,16883066213812.168,24756.601,157.342,133.741,67.512,"54_2021_08_23_12_09_43_403507.json","54_2021_08_23_12_11_20_302856.json"
291,2021-08-23 12:12:54,40,101578,0.121925167026997,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",623906.054,789.877,334.997,174.855,5160.569,71.837,55.069,32.065,"40_2021_08_23_12_12_20_809648.json","40_2021_08_23_12_12_40_819661.json"
292,2021-08-23 12:13:23,40,101578,0.121925167026997,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",705800.021,840.119,235.239,61.262,10000.488,100.002,81.946,57.595,"40_2021_08_23_12_12_58_763284.json","40_2021_08_23_12_13_12_935144.json"
293,2021-08-23 12:19:49,40,101578,0.121925167026997,"46452",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",20702.714,143.884,83.219,23662344712199.992,4587.756,67.733,52.714,45.525,"40_2021_08_23_12_16_58_431491.json","40_2021_08_23_12_18_47_166066.json"
294,2021-08-23 12:20:26,4938,2798,0.881439234762503,"30",[ 9 10 11 12 13 14 15],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",10859.799,104.21,82.994,137.325,1124.906,33.54,26.84,50.583,"4938_2021_08_23_12_19_58_539766.json","4938_2021_08_23_12_20_13_595834.json"
295,2021-08-23 12:20:55,4938,2798,0.881439234762503,"7",[ 9 10 11 12 13 14 15],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",176388.726,419.987,343.881,516.558,4378.105,66.167,57.353,60.884,"4938_2021_08_23_12_20_29_767846.json","4938_2021_08_23_12_20_43_761963.json"
296,2021-08-23 12:21:36,4938,2798,0.881439234762503,"1248",[ 9 10 11 12 13 14 15],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1912.418,43.731,28.747,3446657081168.254,651.072,25.516,19.974,82.323,"4938_2021_08_23_12_21_06_682656.json","4938_2021_08_23_12_21_23_178197.json"
297,2021-08-23 12:22:21,50,101544,0.63992778161778,"30",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",65527.971,255.984,180.112,56.057,16445.019,128.238,106.053,44.783,"50_2021_08_23_12_21_49_232568.json","50_2021_08_23_12_22_07_448764.json"
298,2021-08-23 12:22:50,50,101544,0.63992778161778,"7",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",13570.993,116.495,80.72,51.185,12490.188,111.76,92.349,70.941,"50_2021_08_23_12_22_25_186333.json","50_2021_08_23_12_22_39_898862.json"
299,2021-08-23 12:29:15,50,101544,0.63992778161778,"43614",[10 11 12 13 14],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",11763.417,108.459,75.38,29142610016478.09,11409.289,106.814,88.922,94.008,"50_2021_08_23_12_26_36_984714.json","50_2021_08_23_12_28_15_168044.json"
300,2021-08-23 12:30:04,51,101544,0.601454658113577,"30",[10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",153433.347,391.706,132.824,33.78,260503.723,510.396,403.063,170.239,"51_2021_08_23_12_29_31_138008.json","51_2021_08_23_12_29_51_861260.json"
301,2021-08-23 12:30:35,51,101544,0.601454658113577,"7",[10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",20459.554,143.037,96.604,38.688,14896.291,122.05,89.919,40.902,"51_2021_08_23_12_30_08_915993.json","51_2021_08_23_12_30_24_057532.json"
302,2021-08-23 12:37:01,51,101544,0.601454658113577,"43850",[10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",13858.564,117.722,83.637,40610369175466.51,121362.512,348.371,304.816,208.224,"51_2021_08_23_12_34_24_126448.json","51_2021_08_23_12_36_05_205703.json"
303,2021-08-23 12:37:57,45,101544,0.669547682483184,"30",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",17060338723.292,130615.232,90953.762,60169.694,5046.022,71.035,55.203,36.197,"45_2021_08_23_12_37_22_013729.json","45_2021_08_23_12_37_44_160000.json"
304,2021-08-23 12:38:26,45,101544,0.669547682483184,"7",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",158203973.109,12577.916,9442.852,18557.423,4583.16,67.699,51.27,107.208,"45_2021_08_23_12_38_01_241608.json","45_2021_08_23_12_38_15_914780.json"
305,2021-08-23 12:46:05,45,101544,0.669547682483184,"39800",[],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",49676.965,222.883,136.991,20596707603779.586,23880.294,154.533,126.993,166.52,"45_2021_08_23_12_43_38_797164.json","45_2021_08_23_12_45_13_463595.json"
306,2021-08-23 12:46:39,4939,3517,0.870064446694635,"30",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3660.867,60.505,42.845,71.158,1409.743,37.547,29.451,50.489,"4939_2021_08_23_12_46_14_561729.json","4939_2021_08_23_12_46_28_748318.json"
307,2021-08-23 12:47:10,4939,3517,0.870064446694635,"7",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",143760.227,379.157,316.761,390.06,4280.326,65.424,57.194,80.703,"4939_2021_08_23_12_46_43_521657.json","4939_2021_08_23_12_47_00_176825.json"
308,2021-08-23 12:47:55,4939,3517,0.870064446694635,"1477",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",2185.681,46.751,32.886,4884003938496.479,1482.584,38.504,29.709,58.328,"4939_2021_08_23_12_47_23_912887.json","4939_2021_08_23_12_47_41_355751.json"
309,2021-08-23 12:48:47,53,101544,0.343330604303612,"30",[10 11 12 13 14 15 16 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",19740482708.744,140500.828,97682.455,66475.104,20267.768,142.365,120.35,52.486,"53_2021_08_23_12_48_14_797423.json","53_2021_08_23_12_48_34_621127.json"
310,2021-08-23 12:49:16,53,101544,0.343330604303612,"7",[10 11 12 13 14 15 16 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",241736905.313,15547.891,11226.655,6653.38,7763.522,88.111,73.865,57.885,"53_2021_08_23_12_48_51_690820.json","53_2021_08_23_12_49_05_684614.json"
311,2021-08-23 12:56:44,53,101544,0.343330604303612,"41590",[10 11 12 13 14 15 16 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",22537.862,150.126,110.188,32915606415683.156,10123.528,100.616,84.199,120.597,"53_2021_08_23_12_54_12_964782.json","53_2021_08_23_12_55_46_749523.json"
312,2021-08-23 12:57:21,46,43079,0.4297464468655,"30",[ 9 10 11 12 13 14 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3856607.179,1963.825,527.036,55.21,6271.682,79.194,65.969,52.588,"46_2021_08_23_12_56_54_960854.json","46_2021_08_23_12_57_10_133352.json"
313,2021-08-23 12:57:48,46,43079,0.4297464468655,"7",[ 9 10 11 12 13 14 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",51850.955,227.708,60.404,93.725,1970.172,44.387,34.025,59.133,"46_2021_08_23_12_57_24_658495.json","46_2021_08_23_12_57_37_345825.json"
314,2021-08-23 13:00:38,46,43079,0.4297464468655,"13615",[ 9 10 11 12 13 14 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",4079277.057,2019.722,141.886,24013685754437.117,2562.344,50.62,39.961,42.957,"46_2021_08_23_12_59_27_316796.json","46_2021_08_23_13_00_06_644284.json"
315,2021-08-23 13:01:29,52,101543,0.838511608132233,"30",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",30888970216.421,175752.582,121965.097,65249.589,48033.676,219.166,182.533,59.641,"52_2021_08_23_13_00_56_715758.json","52_2021_08_23_13_01_16_305834.json"
316,2021-08-23 13:01:58,52,101543,0.838511608132233,"7",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",446897099.554,21139.941,15440.282,13772.842,30227.457,173.86,149.129,160.42,"52_2021_08_23_13_01_33_228938.json","52_2021_08_23_13_01_47_389945.json"
317,2021-08-23 13:09:26,52,101543,0.838511608132233,"39136",[ 9 10 11 12 13 14 15 16 17 18 19 20],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",165196.673,406.444,331.526,185214935640687.12,173814.924,416.911,371.062,409.481,"52_2021_08_23_13_07_04_956046.json","52_2021_08_23_13_08_38_186130.json"
318,2021-08-23 13:09:59,2393,24695,0.840220414685532,"30",[10 11 12 13 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",3134.169,55.984,39.676,60.441,2117.808,46.02,35.321,61.478,"2393_2021_08_23_13_09_34_865719.json","2393_2021_08_23_13_09_48_284464.json"
319,2021-08-23 13:10:26,2393,24695,0.840220414685532,"7",[10 11 12 13 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",5386.83,73.395,70.179,57.67,3645.625,60.379,47.865,77.254,"2393_2021_08_23_13_10_03_219545.json","2393_2021_08_23_13_10_16_548338.json"
320,2021-08-23 13:12:14,2393,24695,0.840220414685532,"6174",[10 11 12 13 17 18 19],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",16426.029,128.164,92.708,5300375416669.739,4318.844,65.718,51.225,102.705,"2393_2021_08_23_13_11_25_563743.json","2393_2021_08_23_13_11_52_906513.json"
321,2021-08-23 13:12:47,1275,46170,0.523427656861551,"30",[10 11 12 13],"['10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",10715555.397,3273.462,2364.107,2418.101,9792.469,98.957,81.959,593.46,"1275_2021_08_23_13_12_24_882086.json","1275_2021_08_23_13_12_38_304159.json"
